Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Customer Review_en
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,5,"barangnya udah kami terima, terimakasih gan",Positive,Happy,"We have received the item, thank you, bro"
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,4,barang bagus..cuma kurang teliti saat pengiriman.kabel charger salah yang magnetik tapi dapat kabel charger usb..selain it ok lah,Positive,Happy,good stuff ... just not careful when shipping. Magnetic charger cables but get USB charger cables ... besides it ok
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",Jakarta Utara,9000,4.9,15200,1727,3,lumayan buat dipake hari2 tp ga ada certificatenya,Positive,Happy,not bad for using days but there is no certificate
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,Jakarta Barat,27500,4.9,1467,775,3,topi nya lembut tapi warna tidak sesuai dgn foto,Positive,Happy,the hat is soft but the color does not match the photo
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,3,kualitas sesuai harganya,Positive,Happy,kualitas sesuai harganya
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 1",Kab. Bandung,40500,4.8,475,264,5,Ukuran sesuai. Bahannya tebal. Packaging-nya rapi. Respon penjualnya top.,Positive,Happy,Appropriate size.The material is thick.The packaging is neat.The seller's response is top.
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 2",Kab. Bandung,40500,4.8,475,264,5,"bahan dan model bagus, hanya saja size terlalu kecil udah up 1 size masih ngepas .Modelnya kekinian.",Positive,Happy,"Good materials and models, it's just that the size is too small, it's already up to 1 size still release. The model is contemporary."
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 3",Kab. Bandung,40500,4.8,475,264,5,Ukuran sesuai. Bahannya tebal. Modelnya kekinian. Jahitannya rapi. Nyaman dipakai si kecil. Packaging-nya rapi.,Positive,Happy,Appropriate size.The material is thick.The model is contemporary.The stitches are neat.Comfortable for your child.The packaging is neat.
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 4",Kab. Bandung,40500,4.8,475,264,5,Ukuran sesuai. Nyaman dipakai si kecil. Bahannya tebal. Jahitannya rapi. Modelnya kekinian. Packaging-nya rapi. Proses pesanan cepat. Packaging aman ??.,Positive,Happy,Appropriate size.Comfortable for your child.The material is thick.The stitches are neat.The model is contemporary.The packaging is neat.Fast order process.Packaging is safe ??
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 5",Kab. Bandung,40500,4.8,475,264,4,Ukuran sesuai. Packaging-nya rapi.,Positive,Happy,Appropriate size.The packaging is neat.
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",Jakarta Barat,76000,4.9,584,174,5,"dikabarin yg elephant size 4L kosong, minta ganti chevron yg penting bs kembaran kk adek, bisa dongs. gausah diraguin, bahannya pasti adem",Positive,Happy,"Present the elephant size 4l empty, ask for an important chevron change can be twin kk, you can.no need to doubt, the ingredients must be cool"
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",Jakarta Barat,76000,4.9,584,174,5,recomended seller,Positive,Love,recommended seller
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",Jakarta Barat,76000,4.9,584,174,5,"Barang sesuai deskripsi, seller fast response. Delivery cepat",Positive,Happy,"Goods according to the description, seller fast response.Quick delivery"
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,Kab. Tangerang,2699,4.8,5395,270,5,"mantap.. barang sudah sampai, dgn harga yg sangat ekonomis tapi kualitas barang tdk ekonomis. recommended seller nih..",Positive,Love,"great .. the goods have arrived, with a very economical price but the quality of goods is not economical.Recommended Seller ..."
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,Kab. Tangerang,2699,4.8,5395,270,5,"mantap, barang cepat sampai dan murah",Positive,Happy,"steady, item fast and cheap"
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,Kab. Tangerang,2699,4.8,5395,270,4,agak tipis tapi ok lha,Positive,Happy,agak tipis tapi ok lha
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,Kab. Tangerang,2699,4.8,5395,270,4,"Bahan tipis, seller ramah, ekspedisi cpt",Positive,Happy,"Thin material, friendly seller, CPT expedition"
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Kota Bekasi,49000,4.9,2126,1160,5,"cakep banget. tp salah pilih size mash kegedean di anak, tp anak super happy. thanks",Positive,Love,"cakep banget. tp salah pilih size mash kegedean di anak, tp anak super happy. thanks"
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Kota Bekasi,49000,4.9,2126,1160,5,Ukuran sesuai. Nyaman dipakai si kecil. Bahannya berkualitas. Proses pesanan cepat. Empuk buat jalan. Modelnya keren ??.,Positive,Happy,Appropriate size.Comfortable for your child.The material is quality.Fast order process.Soft for the road.The model is cool ??.
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Kota Bekasi,49000,4.9,2126,1160,5,Ukuran sesuai. Bahannya berkualitas. Nyaman dipakai si kecil. Modelnya keren ??.,Positive,Happy,Appropriate size.The material is quality.Comfortable for your child.The model is cool ??.
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Kota Bekasi,49000,4.9,2126,1160,4,"Empuk buat jalan. Bahannya berkualitas. Modelnya keren ??. bahannya ngga mengecewakan?? tapi ukuran nya kegedean padahal sudah saya ukur sebelum nya, tapi ngga masalah bisa buat jangka panjang ??",Positive,Happy,"Soft for the road.The material is quality.The model is cool ??.the material is not disappointing ??But the size is too big even though I have measured before it, but not a problem can make a long term ??"
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",Kota Bekasi,49000,4.9,2126,1160,4,Nyaman dipakai si kecil. Ukuran sesuai. Bahannya tebal. Bahannya berkualitas. Empuk buat jalan. Modelnya keren ??. Motifnya kekinian.,Positive,Happy,Comfortable for your child.Appropriate size.The material is thick.The material is quality.Soft for the road.The model is cool ??.The motive is contemporary.
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,Kota Tangerang Selatan,120000,4.7,677,441,5,"proses cepat, jahitan rapih??",Positive,Happy,"proses cepat, jahitan rapih??"
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,Kota Tangerang Selatan,120000,4.7,677,441,5,mantaaaaap jaya gan sukses dalam bisnis ini sangat penting untuk menjaga kualitas terbaik dan termurah dengan fitur rentang pencarian harga,Positive,Happy,Mantap Jaya and Success in this business is very important to maintain the best and cheapest quality with price search range features
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,Kota Tangerang Selatan,120000,4.7,677,441,5,barang sesuai foto. kualitas lumayan sesuai harga. sejauh ini oke lah kalo brgtuu.. sukses selalu.,Positive,Happy,"items according to the photo.Quite quality according to price.So far, it's okay if it's ... always success."
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,Kota Tangerang Selatan,120000,4.7,677,441,4,"pengiriman cepat, harga murah. bahan sesuai harga",Positive,Happy,"Fast shipping, low prices.material according to price"
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,Kota Tangerang Selatan,120000,4.7,677,441,4,"barang sesuai keinginan, pengiriman cepat",Positive,Happy,"items as desired, fast shipping"
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,Kota Bandung,72500,4.7,1275,671,5,Barang sesuai pesanan,Positive,Happy,Goods according to order
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,Kota Bandung,72500,4.7,1275,671,5,puas banget sesuai pesanan terima kasih,Positive,Happy,"very satisfied according to the order, thank you"
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,Kota Bandung,72500,4.7,1275,671,5,makasih ka barang ok,Positive,Happy,thanks for the item ok
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,Kota Bandung,72500,4.7,1275,671,4,"barang bagus sesuai harga, fast respon",Positive,Happy,"good items according to price, fast response"
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,Kota Bandung,72500,4.7,1275,671,4,"pengiriman cepat, tas tak mengecewakan",Positive,Happy,"fast delivery, the bag does not disappoint"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,5,respon cepat barang sesuai pesanan,Positive,Happy,Fast response of goods according to the order
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,5,"Alhamdulillah terimkasih seller, Tas nya bagus bnget anak saya suka dan langsung dipakai sekolah. Seller ramah dan proses pengirimanya cepat bikin puas pembeli. saya doakan sukses selalu untuk usahanya semoga semakin maju.",Positive,Love,"Alhamdulillah, thank you for the seller, the bag is good, my child likes and is immediately used by the school.Seller is friendly and the shipping process is quickly satisfied with buyers.I pray for success always for his business, hopefully it will be more advanced."
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,5,"tas nya bagus banget... bahannya juga tebel, pengiriman barang juga cepat",Positive,Love,"the bag is really good ... the material is also thick, shipping goods is also fast"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,4,"barang cepet pengirimanya, sesuai pesanan",Positive,Happy,"Fast delivery goods, according to the order"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,4,pengiriman cepat dan barang bagus dan murah,Positive,Happy,Fast shipping and good and cheap items
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Kab. Bandung,55000,4.8,1713,818,4,Dengan harga segini barang yg didapat cukup memuaskan.,Positive,Happy,With this price of goods obtained is quite satisfying.
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,5,bagus bajunya buat sehari hari anak,Positive,Happy,good clothes for daily children
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,5,"wajar lah harga segitu mah, baguss",Positive,Happy,"wajar lah harga segitu mah, baguss"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,5,bagus kak baju nya jahitan nya rapi cocok untuk pakaian sehari hari harga sesuai pelayanan nya bagus,Positive,Happy,"good sis, the clothes stitches neatly suitable for daily clothes prices according to good service"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,5,"bahannya sih bagus , sesuai pesanan mudah�an muat ya soalnya buat kado, trmksh ??",Positive,Happy,"bahannya sih bagus , sesuai pesanan mudah�an muat ya soalnya buat kado, trmksh ??"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,5,"Baju bagus, tanpa cacat dan harga bersahabat",Positive,Happy,"Good clothes, without defects and friendly prices"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,4,"kualitas sesuai harga, pengiriman cepat",Positive,Happy,"quality according to price, fast shipping"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,4,"kualitas barang sesuai harga, bahan lumayan halus, tapi sablon agak kasar sepertinya jangan di cuci dengan mesin cuci, pengiriman cepat",Positive,Happy,"the quality of the item according to the price, the material is pretty smooth, but the screen printing is rather rough, it seems like not to wash it with a washing machine, fast shipping"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,3,"sablonnya pudar dan tipis bahannya tipis,but worth it for the price",Positive,Happy,"sablonnya pudar dan tipis bahannya tipis,but worth it for the price"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,5,Celananya sudah dicuci dan dipake ma anakku. Dan puas banget ma produknya. Walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. Bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya. Pengirimannya juga cukup cepat. Thanks Seller ??.,Positive,Love,"His pants have been washed and used by my son.And very satisfied ma products.Even though the price is cheap but still okay, the products are neat.The material is indeed random and can't choose but it's still very worth the price.The delivery is also quite fast.Thanks seller ??"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,5,terimakaasih...pesanan sudah sampai. pas buat anak2.,Positive,Happy,Thank you ... the order has arrived.right for children.
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,5,"kain adem, jahitan bagus, ukuran pas, Positive??",Positive,Happy,"cool cloth, good stitches, right size, positive ??"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,5,Buat gonta ganti main sehari2 ga usah beli yg ratusan ribu.. mending buat belanja dapur ?? proses & delivery cepet ???? mantab,Positive,Happy,"For mutually changing playing daily, no need to buy hundreds of thousands of ... better for kitchen shopping ??The process & delivery is fast ????mantab"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,5,"mantep banget,, bahan adem harga murah ,,langsung dipake anak saya.thanks seller",Positive,Happy,"really good ,, cool material at cheap prices ,, immediately used my child. Thanks Seller"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,4,"sesuai pesanan, motif garis dan polos, bahan sesuai hrg, mksh",Positive,Happy,"In accordance with orders, lines and plain motifs, materials according to hrg, mksh"
